ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNINNC,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVNC12,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,MOVETONC,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNC12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
62984.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,Call 3,6.0,,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,,,Walter Dalton,,Barack Obama,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,,No,,,,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,13.0,Barack Obama,,Black,Black,National questionnaire,Black,South,,,,,Female,Black women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,0.312077701091766
12749.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,9.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,,,,Walter Dalton,,Barack Obama,Barack Obama,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,,No,,,,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,50044.0,Barack Obama,,Black,Black,National questionnaire,Black,South,,,,,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Suburb,Rural,Rural,Upscale,3.31951761245728
12720.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,3.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,,Walter Dalton,,Barack Obama,Barack Obama,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,,No,,,,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,50010.0,Barack Obama,,Black,Black,National questionnaire,Black,South,,,,,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Upscale,1.15254664421082
12755.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,11.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,Pat McCrory,,Barack Obama,Barack Obama,Omit,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,,,,No,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,50054.0,Barack Obama,,White,White,National questionnaire,White,South,,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,1.62057054042816
12723.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,,,,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,Did not vote,,Barack Obama,Barack Obama,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,,,,,,,,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,50010.0,Barack Obama,,Black,Black,National questionnaire,Black,South,,,,,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,1.94440567493439
12717.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Walter Dalton,,Barack Obama,Barack Obama,Omit,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,,,No,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,50008.0,Barack Obama,,White,White,National questionnaire,White,South,,,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Upscale,2.1213014125824
12721.0,,,65+,60+,45+,60+,65+,65 or over,,,,,,,Complete,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,Other,,Barack Obama,Barack Obama,Omit,Omit,,,,,,,Barack Obama,,,,,,,,,,,,,45+,65+,,,,,,,,50010.0,Barack Obama,,,,National questionnaire,,South,,,,,Male,,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,,,,,Town,Rural,Rural,Upscale,1.32255363464355
12753.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,,,,11.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,,,,Walter Dalton,,Omit,Omit,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,,,,No,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,,50054.0,Barack Obama,,Other,American Indian,National questionnaire,Other,South,,,,,Male,All other races,,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,1.16450917720795
61345.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 3,3.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,Walter Dalton,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,12.0,Barack Obama,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.844681203365326
15953.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 1,3.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.60465806722641
12763.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,13.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50060.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Suburb,Rural,Rural,Downscale,1.49043738842011
17242.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 1,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,0.60465806722641
17366.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 1,3.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.60465806722641
39606.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,Call 2,6.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,Walter Dalton,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,Yes,,,,Low Density Rural,Rural,Rural,Very downscale,0.605810284614563
12714.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50008.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,2.51841354370117
41160.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 2,6.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,13.0,Barack Obama,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,0.406650364398956
12726.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,4.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50015.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,2.18153119087219
60566.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 3,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,0.553948402404785
16888.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 1,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.60465806722641
16794.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,Call 1,6.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,0.488095819950104
16441.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,Call 1,3.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.553948402404785
63559.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,Call 3,6.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,Yes,,,,Low Density Rural,Rural,Rural,Very downscale,0.488095819950104
12756.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,11.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50054.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,3.30099582672119
61054.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,Call 3,3.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,12.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Downscale,0.553948402404785
39346.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 2,6.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,Yes,,,,Low Density Rural,Rural,Rural,Very downscale,0.488095819950104
12759.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,13.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50060.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 4,,No,,,,Suburb,Rural,Rural,Very downscale,3.72245478630066
17709.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,Call 1,6.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,No,,,,Low Density Rural,Rural,Rural,Very downscale,0.447161674499512
42323.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,Call 2,6.0,,,,,,,,,,,,,,,,4.0,,,,Pat McCrory,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,,,,,,,Mitt Romney,,,,No,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,White,South,,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 4,,,,,,Low Density Rural,Rural,Rural,Very downscale,0.587692975997925
